uid	source	label	diacritic	sentence	original
4796	Miyagawa_and_Saito	1	g	ジョンが本を読みもした。	ジョンが本を読みもした。
129	Gunji_1987	1	g	健は真理恵から手紙を受け取った。	健は真理恵から手紙を受け取った。
5536	Shibatani_1976	0	*	智は宏に殴らせた。	智は宏に殴らせた。
7419	Shibatani_1976	1	g	二郎はいくらでも酒を飲める。	二郎はいくらでも酒を飲める。
780	Inoue_1976	0	*	近頃私は、誤植が見落としやすくなりました。	近頃私は、誤植が見落としやすくなりました。
6951	Shibatani_1976	1	g	泥棒は、車の影に身を隠している。	泥棒は、車の影に身を隠している。
7465	Shibatani_1976	1	g	私は水玉模様のあります紙が欲しいと思います。	私は水玉模様のあります紙が欲しいと思います。
1255	Inoue_1976	1	g	ジョンは、ビルに手紙を投函するのを楽しんだ。	ジョンは、ビルに手紙を投函するのを楽しんだ。
2959	Kuno_1973	0	*	スキーに行くと、用意が大変です。	スキーに行くと、用意が大変です。
2522	Kuno_1973	1	g	私はメアリーと会いにハーバードスクエアに行った。	私はメアリーと会いにハーバードスクエアに行った。
4688	Miyagawa_and_Saito	1	g	太郎は胸が痛む。	胸が痛む。
3231	Kuno_1973	0	*	自分がメアリーをぶった子供。	自分がメアリーをぶった子供。
6793	Shibatani_1976	1	g	彼の考えは、理屈に合う。	彼の考えは、理屈に合う。
6095	Shibatani_1976	1	g	母親は子供を二階へあげた。	母親は子供を二階へあげた。
5558	Shibatani_1976	0	*	佐藤さんは田中さんに英語をできさせた。	佐藤さんは田中さんに英語をできさせた。
6703	Shibatani_1976	1	g	留守中に誰も来ませんでしたか？	留守中に誰も来ませんでしたか？
8050	Tsujimura_1999	0	*	警察がその泥棒を逃げるところを捕まえた。	警察がその泥棒を逃げるところを捕まえた。
8425	Tsujimura_2013	1	g	二郎が寿司を食べた。	二郎が寿司を食べた。
2244	Kuno_1973	1	g	学生の多くは独身です。	学生の多くは独身です。
8180	Tsujimura_1999	1	g	夕食を食べ損ねた。	夕食を食べ損ねた。
7893	Tsujimura_1999	0	*	正男がお互いの先生に花子が彼らを批判したと言った。	正男がお互いの先生に花子が彼らを批判したと言った。
4663	Kuroda_1992	1	g	僕はこの議論が1番説得的だと思う。	僕はこの議論が1番説得的だと思う。
1788	Inoue_1976	0	*	花子は、わざと棘が刺さった。	花子は、わざと棘が刺さった。
7800	Shibatani_1990	1	g	綺麗よ。	綺麗よ。
4266	Kuroda_1992	1	g	ビルは特高によって殺害された。	ビルは特高によって殺害された。
2703	Kuno_1973	1	g	ジョンはメアリーに毎日手紙を書く。	ジョンはメアリーに毎日手紙を書く。
4590	Kuroda_1992	0	*	ジョンは正男花子を訪ねてきた時そこにいなかった。	ジョンは正男花子を訪ねてきた時そこにいなかった。
5649	Shibatani_1976	0	*	恋人の裏切りが昏睡状態の宏を絶望へ追いやった。	恋人の裏切りが昏睡状態の宏を絶望へ追いやった。
7782	Shibatani_1990	1	g	来た。	来た。
7128	Shibatani_1976	1	g	太郎は出口を見つけた。	出口
8049	Tsujimura_1999	1	g	警察がその泥棒が逃げるところを捕まえた。	警察がその泥棒が逃げるところを捕まえた。
4114	Kuroda_1992	1	g	太郎は今朝、昨日皿の上にあったリンゴを取って、ポケットに入れた。	太郎は今朝、昨日皿の上にあったリンゴを取って、
5357	Shibatani_1976	1	g	山田は器用が美徳ではないと考えていた。	山田は器用が美徳ではないと考えていた。
5523	Shibatani_1976	1	g	音楽が太郎を楽しませた。	音楽が太郎を楽しませた。
8248	Tsujimura_1999	1	g	太郎は本を読んだ。	太郎は本を読んだ。
5845	Shibatani_1976	1	g	我々は雨を降らせた。	我々は雨を降らせた。
6528	Shibatani_1976	1	g	今日は太郎も花子も来ないで、せっかくのご馳走が無駄になった。	今日は太郎も花子も来ないで、せっかくのご馳走が無駄になった。
3018	Kuno_1973	0	*	ジョンは一言も言わないと、ご飯を食べた。	ジョンは一言も言わないと、ご飯を食べた。
4727	Miyagawa_and_Saito	1	g	ジョンは何をやったの？	ジョンは何をやったの？
1414	Inoue_1976	1	g	ジョンは父に助けられた。	ジョンは父に助けられた。
5340	Shibatani_1976	1	g	不注意はケガの元だ。	不注意はケガの元だ。
8445	Tsujimura_2013	1	g	太郎が渋谷で昨日新宿で会った学生とコーヒーを飲んだ。	太郎が渋谷で昨日新宿で会った学生とコーヒーを飲んだ。
3866	Kuroda_1965	1	g	ジョンはその日に自分を見たビルを証人に頼んだ。	ジョンはその日に自分を見たビルを証人に頼んだ。
4860	Miyagawa_and_Saito	0	*	裕美が学生から3人リンゴを買った。	裕美が学生から3人リンゴを買った。
7123	Shibatani_1976	1	g	太郎は窓かけを買った。	窓かけ
5308	Shibatani_1976	1	g	誰と、君は山田が結婚したと思いますか？	誰と、君は山田が結婚したと思いますか？
2656	Kuno_1973	1	g	僕が先生にこの本をさしあげた。	僕が先生にこの本をさしあげた。
3079	Kuno_1973	1	g	ジョンはメアリーが死んだことを信じなかった。	ジョンはメアリーが死んだことを信じなかった。
4985	Miyagawa_and_Saito	1	g	男の子が昨日3人おもちゃのボートを作った。	男の子が昨日3人おもちゃのボートを作った。
7249	Shibatani_1976	1	g	田中先生のご著書を読んだ。	ご著書
143	Gunji_1987	1	g	健は直美に自分が決めた時間に空港で出迎えてもらった。	健は直美に自分が決めた時間に空港で出迎えてもらった。
2021	Inoue_1976	1	g	加藤さんは、妻を自分の買った薬で死なせてしまった。	加藤さんは、妻を自分の買った薬で死なせてしまった。
4183	Kuroda_1992	1	g	太郎は花子がリンゴをとるのを助けた。	太郎は花子がリンゴをとるのを助けた。
6781	Shibatani_1976	1	g	この部屋は、涼しい。	この部屋は、涼しい。
6377	Shibatani_1976	0	*	彼があんまり丁寧に話したことには閉口した。	彼があんまり丁寧に話したことには閉口した。
7142	Shibatani_1976	1	g	太郎は朝ご飯を食べた。	朝ご飯
4343	Kuroda_1992	1	g	田中首相のことがFBIによって調べられている。	田中首相のことがFBIによって調べられている。
4176	Kuroda_1992	1	g	太郎は花子が襲い掛かろうとするところに組み付いた。	太郎は花子が襲い掛かろうとするところに組み付いた。
5868	Shibatani_1976	1	g	王様の自慢は自分の裕福さだ。	王様の自慢は自分の裕福さだ。
4734	Miyagawa_and_Saito	1	g	雨は降っていますが傘は持っていきません。	雨は降っていますが傘は持っていきません。
7189	Shibatani_1976	1	g	太郎は花を見ることが好きだ。	花を見ること
4124	Kuroda_1992	1	g	太郎がリンゴを買っておいたのがテーブルの上にある。	太郎がリンゴを買っておいたのがテーブルの上にある。
7154	Shibatani_1976	1	g	太郎はたくさん飲み食いした。	飲み食い
14	Gunji_1987	1	g	真理恵が健に直美を寝かせられた。	真理恵が健に直美を寝かせられた。
8613	Tsujimura_2013	1	g	その学生が数学ができる。	その学生が数学ができる。
6099	Shibatani_1976	1	g	母親は子供を寝かした。	母親は子供を寝かした。
6343	Shibatani_1976	1	g	犯罪が将来起こることを防止しなければなりません。	犯罪が将来起こることを防止しなければなりません。
1231	Inoue_1976	0	*	誰も来る。	誰も来る。
7642	Shibatani_1990	1	g	筧先生が弟子が立派だ。	筧先生が弟子が立派だ。
2717	Kuno_1973	1	g	メアリーはこれがわかる。	メアリーはこれがわかる。
492	Inoue_1976	0	*	同僚がジョンに困らせられている。	同僚がジョンに困らせられている。
1972	Inoue_1976	1	g	ジョンは、台所で魚を焼くにおいに悩まされた。	ジョンは、台所で魚を焼くにおいに悩まされた。
6554	Shibatani_1976	1	g	私はもう二度とそんなところへは行くまいと決心している。	私はもう二度とそんなところへは行くまいと決心している。
4882	Miyagawa_and_Saito	0	*	あの人は静かな。	あの人は静かな。
825	Inoue_1976	1	g	私にはこの本が読みやすい。	私にはこの本が読みやすい。
7670	Shibatani_1990	1	g	筧先生に英語がよくわかる。	筧先生に英語がよくわかる。
7231	Shibatani_1976	1	g	先生が教える。	先生が教える。
3648	Kuno_1973	1	g	僕の家はボストンにある。	僕の家はボストンにある。
4685	Miyagawa_and_Saito	1	g	太郎の手が加わる。	手が加わる。
678	Inoue_1976	1	g	ジョンには赤ん坊が寝させられない。	ジョンには赤ん坊が寝させられない。
4886	Miyagawa_and_Saito	1	g	ジョンは雨の止む時までオフィスにいた。	ジョンは雨の止む時までオフィスにいた。
4715	Miyagawa_and_Saito	1	g	ジョンが来た。	ジョンが来た。
5170	Miyagawa_and_Saito	1	g	君は何を送ってきた人に送り返したの？	君は何を送ってきた人に送り返したの？
895	Inoue_1976	1	g	子供たちは学科が嫌いだ。	子供たちは学科が嫌いだ。
4195	Kuroda_1992	0	???	太郎は花子もリンゴをとり、美智子もリンゴを取るのを助けた。	太郎は花子もリンゴをとり、美智子もリンゴを取るのを助けた。
5717	Shibatani_1976	1	g	太郎は二郎に自分の仕事を楽しませた。	太郎は二郎に自分の仕事を楽しませた。
2014	Inoue_1976	1	g	先生は、先生ご自身が教えていらっしゃる学生と結婚したがっていらっしゃるよ。	先生は、先生ご自身が教えていらっしゃる学生と結婚したがっていらっしゃるよ。
5393	Shibatani_1976	0	*	山田は息子のことがバカなことを知らない。	山田は息子のことがバカなことを知らない。
3262	Kuno_1973	0	*	花の桜がいい。	花の桜がいい。
5148	Miyagawa_and_Saito	0	*	腕を太郎は健を叩いた。	腕を太郎は健を叩いた。
4152	Kuroda_1992	1	g	アメリカに雑多な人種がたくさん来ている。	アメリカに雑多な人種がたくさん来ている。
8034	Tsujimura_1999	1	g	メアリーが彼をバカだと思った。	メアリーが彼をバカだと思った。
1294	Inoue_1976	1	g	新聞は、大統領が亡命したことを一斉に報道した。	新聞は、大統領が亡命したことを一斉に報道した。
2951	Kuno_1973	0	*	ジョンが来ると、一緒に食事がしたい。	ジョンが来ると、一緒に食事がしたい。
2454	Kuno_1973	1	g	太郎が床を這う。	床を這う。
6018	Shibatani_1976	1	g	太郎は二郎を手で木に上がらせた。	太郎は二郎を手で木に上がらせた。
4938	Miyagawa_and_Saito	1	g	ルビーか真珠についての今年から安くなった理由を教えて。	ルビーか真珠についての今年から安くなった理由を教えて。
7150	Shibatani_1976	1	g	太郎は紙袋を拾った。	紙袋
5212	Miyagawa_and_Saito	1	g	どの人たちがお互いを批判したの？	どの人たちがお互いを批判したの？
7345	Shibatani_1976	1	g	新宿駅にいる。	新宿駅にいる。
8075	Tsujimura_1999	1	g	太郎が子供を2人公園へ行かせた。	太郎が子供を2人公園へ行かせた。
1401	Inoue_1976	1	g	このニュースが首相の側近から議員たちに伝わった。	このニュースが首相の側近から議員たちに伝わった。
